Industry,Sector,Sub_Sector,Indicator,Governorate,District,Date,Year,Quarter,Value,Unit,Confidence_Score,Source_Verified,YoY_Change,Source_ID
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Smouha,2024-Q3,2024,Q3,7176.93,EGP,Low,False,12.4,SRC-586
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Smouha,2024-Q3,2024,Q3,8837.63,Units,Medium,False,-9.6,SRC-896
Manufacturing,Textiles,Apparel,Local Sales Volume,Alexandria,Smouha,2024-Q3,2024,Q3,6838.93,Units,High,False,-2.0,SRC-843
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Alexandria,Smouha,2024-Q3,2024,Q3,4646.62,EGP,Low,False,19.9,SRC-700
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Alexandria,Smouha,2024-Q3,2024,Q3,10677.94,EGP,Low,False,14.3,
Manufacturing,Chemicals,Fertilizers,Production Volume,Alexandria,Smouha,2024-Q3,2024,Q3,50929.67,Units,High,False,22.9,SRC-913
Manufacturing,Chemicals,Plastics,Polyethylene Price,Alexandria,Smouha,2024-Q3,2024,Q3,2413.9,EGP,Low,True,-12.8,
Manufacturing,Chemicals,Plastics,Polypropylene Price,Alexandria,Smouha,2024-Q3,2024,Q3,4727.91,EGP,Medium,False,16.8,SRC-793
Real Estate,Residential,Rental,Occupancy Rate,Alexandria,Smouha,2024-Q3,2024,Q3,838.04,Units,Medium,True,14.8,SRC-347
Real Estate,Residential,Sales,Sales Volume,Alexandria,Smouha,2024-Q3,2024,Q3,21822.32,Units,Low,True,20.4,SRC-659
Real Estate,Commercial,Retail,Avg Rent (Sqm),Alexandria,Smouha,2024-Q3,2024,Q3,2399.85,EGP,Medium,True,22.3,SRC-668
Real Estate,Commercial,Retail,Foot Traffic Score,Alexandria,Smouha,2024-Q3,2024,Q3,3537.21,Units,Medium,False,-10.4,
Real Estate,Commercial,Office,Avg Rent (Sqm),Alexandria,Smouha,2024-Q3,2024,Q3,4934.02,EGP,High,False,22.2,SRC-568
Real Estate,Commercial,Office,Vacancy Rate,Alexandria,Smouha,2024-Q3,2024,Q3,161.93,Units,Medium,True,10.6,
Agriculture,Crops,Wheat,Yield per Feddan,Alexandria,Smouha,2024-Q4,2024,Q4,4395.91,Units,High,True,-1.1,SRC-421
Agriculture,Crops,Cotton,Long Staple Price,Alexandria,Smouha,2024-Q4,2024,Q4,204.66,EGP,Medium,False,-0.9,SRC-909
Agriculture,Crops,Cotton,Short Staple Price,Alexandria,Smouha,2024-Q4,2024,Q4,6215.14,EGP,Low,True,16.3,SRC-618
Agriculture,Crops,Cotton,Export Volume,Alexandria,Smouha,2024-Q4,2024,Q4,16026.18,Units,High,False,-6.0,SRC-391
Agriculture,Crops,Rice,Yield per Feddan,Alexandria,Smouha,2024-Q4,2024,Q4,833.19,Units,High,True,-4.5,SRC-319
Agriculture,Crops,Rice,Market Price (Ton),Alexandria,Smouha,2024-Q4,2024,Q4,7593.01,EGP,High,True,0.4,
Agriculture,Livestock,Cattle,Head Count,Alexandria,Smouha,2024-Q4,2024,Q4,3590.22,Units,Low,True,-1.4,SRC-737
Agriculture,Livestock,Cattle,Milk Production,Alexandria,Smouha,2024-Q4,2024,Q4,5480.92,Units,High,True,14.5,
Agriculture,Livestock,Cattle,Meat Price,Alexandria,Smouha,2024-Q4,2024,Q4,1886.55,EGP,High,False,21.3,SRC-242
Agriculture,Livestock,Poultry,Egg Production,Alexandria,Smouha,2024-Q4,2024,Q4,2553.05,Units,Low,False,-13.8,SRC-245
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Smouha,2024-Q4,2024,Q4,4164.86,EGP,Medium,False,-5.3,SRC-863
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Smouha,2024-Q4,2024,Q4,30700.83,Units,Low,False,7.6,SRC-273
Manufacturing,Textiles,Apparel,Local Sales Volume,Alexandria,Smouha,2024-Q4,2024,Q4,48517.47,Units,High,False,2.2,SRC-195
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Alexandria,Smouha,2024-Q4,2024,Q4,7478.47,EGP,High,True,-0.8,SRC-923
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Alexandria,Smouha,2024-Q4,2024,Q4,3366.33,EGP,High,True,17.9,
Manufacturing,Chemicals,Fertilizers,Production Volume,Alexandria,Smouha,2024-Q4,2024,Q4,2397.05,Units,Medium,True,12.0,SRC-794
Manufacturing,Chemicals,Plastics,Polyethylene Price,Alexandria,Smouha,2024-Q4,2024,Q4,7904.81,EGP,High,True,22.8,
Manufacturing,Chemicals,Plastics,Polypropylene Price,Alexandria,Smouha,2024-Q4,2024,Q4,3964.64,EGP,Medium,True,0.2,SRC-835
Real Estate,Residential,Rental,Avg Rent (Sqm),Alexandria,Smouha,2024-Q4,2024,Q4,907.19,EGP,High,False,10.0,SRC-704
Real Estate,Residential,Rental,Occupancy Rate,Alexandria,Smouha,2024-Q4,2024,Q4,4827.97,Units,High,False,18.2,SRC-805
Real Estate,Residential,Sales,Avg Price (Sqm),Alexandria,Smouha,2024-Q4,2024,Q4,5426.77,EGP,High,True,1.8,SRC-844
Real Estate,Residential,Sales,Sales Volume,Alexandria,Smouha,2024-Q4,2024,Q4,23534.83,Units,Medium,False,8.9,SRC-390
Real Estate,Commercial,Retail,Avg Rent (Sqm),Alexandria,Smouha,2024-Q4,2024,Q4,2603.18,EGP,Low,True,0.1,
Real Estate,Commercial,Retail,Foot Traffic Score,Alexandria,Smouha,2024-Q4,2024,Q4,3489.65,Units,Medium,False,16.4,SRC-157
Real Estate,Commercial,Office,Avg Rent (Sqm),Alexandria,Smouha,2024-Q4,2024,Q4,3155.42,EGP,High,False,0.6,SRC-250
Real Estate,Commercial,Office,Vacancy Rate,Alexandria,Smouha,2024-Q4,2024,Q4,4499.14,Units,Low,True,-1.4,
Agriculture,Crops,Wheat,Yield per Feddan,Alexandria,Smouha,2025-Q1,2025,Q1,4067.95,Units,Medium,False,-0.5,
Agriculture,Crops,Wheat,Market Price (Ton),Alexandria,Smouha,2025-Q1,2025,Q1,11204.21,EGP,Low,True,15.3,SRC-923
Agriculture,Crops,Wheat,Export Volume,Alexandria,Smouha,2025-Q1,2025,Q1,30166.78,Units,Medium,True,8.2,
Agriculture,Crops,Cotton,Long Staple Price,Alexandria,Smouha,2025-Q1,2025,Q1,4651.3,EGP,Low,False,7.4,
Agriculture,Crops,Cotton,Short Staple Price,Alexandria,Smouha,2025-Q1,2025,Q1,3569.39,EGP,High,False,-8.6,SRC-903
Agriculture,Crops,Cotton,Export Volume,Alexandria,Smouha,2025-Q1,2025,Q1,35910.65,Units,Low,True,7.4,
Agriculture,Crops,Rice,Yield per Feddan,Alexandria,Smouha,2025-Q1,2025,Q1,3802.0,Units,Medium,True,9.9,SRC-774
Agriculture,Crops,Rice,Market Price (Ton),Alexandria,Smouha,2025-Q1,2025,Q1,8070.66,EGP,Low,True,7.5,SRC-637
Agriculture,Livestock,Cattle,Milk Production,Alexandria,Smouha,2025-Q1,2025,Q1,3236.67,Units,Medium,False,-14.0,SRC-519
Agriculture,Livestock,Cattle,Meat Price,Alexandria,Smouha,2025-Q1,2025,Q1,5193.4,EGP,High,True,-3.2,SRC-345
Agriculture,Livestock,Poultry,Egg Production,Alexandria,Smouha,2025-Q1,2025,Q1,3858.25,Units,Low,True,-3.2,SRC-537
Agriculture,Livestock,Poultry,Meat Price,Alexandria,Smouha,2025-Q1,2025,Q1,5441.71,EGP,Low,True,23.1,SRC-737
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Alexandria,Smouha,2025-Q1,2025,Q1,283.54,EGP,Medium,False,11.9,SRC-185
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Smouha,2025-Q1,2025,Q1,4746.91,EGP,Low,False,3.6,SRC-537
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Smouha,2025-Q1,2025,Q1,44583.05,Units,Medium,True,-2.8,
Manufacturing,Textiles,Apparel,Local Sales Volume,Alexandria,Smouha,2025-Q1,2025,Q1,19412.42,Units,Medium,False,19.5,SRC-492
Manufacturing,Chemicals,Fertilizers,Production Volume,Alexandria,Smouha,2025-Q1,2025,Q1,41945.92,Units,Low,True,20.1,SRC-194
Manufacturing,Chemicals,Plastics,Polyethylene Price,Alexandria,Smouha,2025-Q1,2025,Q1,9756.15,EGP,Medium,True,24.8,SRC-156
Manufacturing,Chemicals,Plastics,Polypropylene Price,Alexandria,Smouha,2025-Q1,2025,Q1,5238.08,EGP,High,True,13.3,SRC-990
Real Estate,Residential,Rental,Occupancy Rate,Alexandria,Smouha,2025-Q1,2025,Q1,855.55,Units,Medium,False,-3.4,SRC-472
Real Estate,Residential,Sales,Avg Price (Sqm),Alexandria,Smouha,2025-Q1,2025,Q1,1912.66,EGP,High,False,22.5,SRC-602
Real Estate,Commercial,Retail,Avg Rent (Sqm),Alexandria,Smouha,2025-Q1,2025,Q1,2957.33,EGP,High,False,6.4,SRC-226
Real Estate,Commercial,Retail,Foot Traffic Score,Alexandria,Smouha,2025-Q1,2025,Q1,3490.81,Units,Low,False,-11.9,SRC-629
Real Estate,Commercial,Office,Avg Rent (Sqm),Alexandria,Smouha,2025-Q1,2025,Q1,3300.58,EGP,Low,True,-3.7,
Real Estate,Commercial,Office,Vacancy Rate,Alexandria,Smouha,2025-Q1,2025,Q1,3300.99,Units,High,False,-8.0,
Agriculture,Crops,Wheat,Yield per Feddan,Alexandria,Smouha,2025-Q2,2025,Q2,4912.8,Units,Medium,True,16.3,SRC-529
Agriculture,Crops,Wheat,Market Price (Ton),Alexandria,Smouha,2025-Q2,2025,Q2,8278.79,EGP,Medium,True,-9.5,
Agriculture,Crops,Wheat,Export Volume,Alexandria,Smouha,2025-Q2,2025,Q2,11993.19,Units,Medium,False,-10.8,SRC-957
Agriculture,Crops,Cotton,Long Staple Price,Alexandria,Smouha,2025-Q2,2025,Q2,4493.44,EGP,Low,False,4.9,SRC-814
Agriculture,Crops,Cotton,Short Staple Price,Alexandria,Smouha,2025-Q2,2025,Q2,1223.39,EGP,Medium,False,10.3,
Agriculture,Crops,Cotton,Export Volume,Alexandria,Smouha,2025-Q2,2025,Q2,18198.15,Units,High,True,12.7,SRC-537
Agriculture,Crops,Rice,Market Price (Ton),Alexandria,Smouha,2025-Q2,2025,Q2,1030.28,EGP,High,False,-12.7,
Agriculture,Livestock,Cattle,Head Count,Alexandria,Smouha,2025-Q2,2025,Q2,4383.01,Units,Low,False,-1.5,SRC-951
Agriculture,Livestock,Cattle,Milk Production,Alexandria,Smouha,2025-Q2,2025,Q2,115.99,Units,High,False,12.9,
Agriculture,Livestock,Cattle,Meat Price,Alexandria,Smouha,2025-Q2,2025,Q2,7315.51,EGP,Low,False,-14.8,SRC-372
Agriculture,Livestock,Poultry,Egg Production,Alexandria,Smouha,2025-Q2,2025,Q2,5342.4,Units,Medium,False,21.2,
Agriculture,Livestock,Poultry,Meat Price,Alexandria,Smouha,2025-Q2,2025,Q2,6310.49,EGP,Medium,True,-13.5,SRC-840
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Alexandria,Smouha,2025-Q2,2025,Q2,7300.2,EGP,Low,False,21.7,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Smouha,2025-Q2,2025,Q2,683.66,EGP,Medium,True,0.6,
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Smouha,2025-Q2,2025,Q2,32704.06,Units,High,False,9.2,SRC-175
Manufacturing,Textiles,Apparel,Local Sales Volume,Alexandria,Smouha,2025-Q2,2025,Q2,7271.1,Units,Low,False,3.6,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Alexandria,Smouha,2025-Q2,2025,Q2,10936.99,EGP,High,True,9.9,SRC-191
Manufacturing,Chemicals,Fertilizers,Production Volume,Alexandria,Smouha,2025-Q2,2025,Q2,901.7,Units,Low,True,-9.9,SRC-734
Manufacturing,Chemicals,Plastics,Polyethylene Price,Alexandria,Smouha,2025-Q2,2025,Q2,9085.58,EGP,Medium,True,12.3,SRC-479
Manufacturing,Chemicals,Plastics,Polypropylene Price,Alexandria,Smouha,2025-Q2,2025,Q2,10570.95,EGP,Low,False,18.7,
Real Estate,Residential,Rental,Avg Rent (Sqm),Alexandria,Smouha,2025-Q2,2025,Q2,1196.26,EGP,Medium,False,-7.7,
Real Estate,Residential,Rental,Occupancy Rate,Alexandria,Smouha,2025-Q2,2025,Q2,1024.74,Units,Medium,True,-8.7,SRC-387
Real Estate,Residential,Sales,Avg Price (Sqm),Alexandria,Smouha,2025-Q2,2025,Q2,1610.99,EGP,Low,True,-6.9,SRC-559
Real Estate,Residential,Sales,Sales Volume,Alexandria,Smouha,2025-Q2,2025,Q2,14529.11,Units,Low,True,8.1,SRC-467
Real Estate,Commercial,Retail,Avg Rent (Sqm),Alexandria,Smouha,2025-Q2,2025,Q2,410.52,EGP,Low,True,17.9,SRC-713
Real Estate,Commercial,Retail,Foot Traffic Score,Alexandria,Smouha,2025-Q2,2025,Q2,2284.88,Units,High,True,17.4,SRC-595
Real Estate,Commercial,Office,Avg Rent (Sqm),Alexandria,Smouha,2025-Q2,2025,Q2,3548.16,EGP,Medium,True,10.8,SRC-446
Real Estate,Commercial,Office,Vacancy Rate,Alexandria,Smouha,2025-Q2,2025,Q2,1064.79,Units,Medium,False,19.6,
Agriculture,Crops,Wheat,Yield per Feddan,Alexandria,Smouha,2025-Q3,2025,Q3,2983.75,Units,Low,False,11.4,SRC-205
Agriculture,Crops,Wheat,Market Price (Ton),Alexandria,Smouha,2025-Q3,2025,Q3,7452.59,EGP,High,False,18.1,SRC-309
Agriculture,Crops,Wheat,Export Volume,Alexandria,Smouha,2025-Q3,2025,Q3,48257.5,Units,High,True,10.7,SRC-684
Agriculture,Crops,Cotton,Long Staple Price,Alexandria,Smouha,2025-Q3,2025,Q3,4696.6,EGP,Low,True,11.5,SRC-395
Agriculture,Crops,Cotton,Short Staple Price,Alexandria,Smouha,2025-Q3,2025,Q3,3208.6,EGP,Medium,False,-6.4,SRC-676
Agriculture,Crops,Cotton,Export Volume,Alexandria,Smouha,2025-Q3,2025,Q3,39955.47,Units,High,True,8.1,SRC-951
Agriculture,Crops,Rice,Yield per Feddan,Alexandria,Smouha,2025-Q3,2025,Q3,2070.36,Units,High,False,18.7,SRC-669
Agriculture,Crops,Rice,Market Price (Ton),Alexandria,Smouha,2025-Q3,2025,Q3,3185.08,EGP,High,False,4.2,SRC-847
Agriculture,Livestock,Cattle,Meat Price,Alexandria,Smouha,2025-Q3,2025,Q3,5192.71,EGP,High,True,1.3,SRC-562
Agriculture,Livestock,Poultry,Egg Production,Alexandria,Smouha,2025-Q3,2025,Q3,770.14,Units,Medium,False,-5.5,
Agriculture,Livestock,Poultry,Meat Price,Alexandria,Smouha,2025-Q3,2025,Q3,3070.48,EGP,Medium,True,23.5,SRC-228
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Alexandria,Smouha,2025-Q3,2025,Q3,2899.02,EGP,High,False,21.4,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Smouha,2025-Q3,2025,Q3,303.68,EGP,Medium,False,-3.6,
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Smouha,2025-Q3,2025,Q3,10541.48,Units,High,True,11.5,
Manufacturing,Textiles,Apparel,Local Sales Volume,Alexandria,Smouha,2025-Q3,2025,Q3,42433.18,Units,High,False,17.1,SRC-398
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Alexandria,Smouha,2025-Q3,2025,Q3,5616.37,EGP,Medium,False,-4.1,SRC-195
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Alexandria,Smouha,2025-Q3,2025,Q3,4851.77,EGP,Medium,False,17.4,SRC-777
Manufacturing,Chemicals,Fertilizers,Production Volume,Alexandria,Smouha,2025-Q3,2025,Q3,6559.04,Units,Medium,False,5.0,
Manufacturing,Chemicals,Plastics,Polyethylene Price,Alexandria,Smouha,2025-Q3,2025,Q3,1465.99,EGP,Medium,True,4.9,SRC-159
Manufacturing,Chemicals,Plastics,Polypropylene Price,Alexandria,Smouha,2025-Q3,2025,Q3,1000.49,EGP,High,True,11.1,SRC-193
Real Estate,Residential,Rental,Avg Rent (Sqm),Alexandria,Smouha,2025-Q3,2025,Q3,1276.93,EGP,Low,True,16.3,
Real Estate,Residential,Rental,Occupancy Rate,Alexandria,Smouha,2025-Q3,2025,Q3,1499.99,Units,High,True,15.5,SRC-938
Real Estate,Residential,Sales,Avg Price (Sqm),Alexandria,Smouha,2025-Q3,2025,Q3,9509.43,EGP,Low,True,-1.4,SRC-659
Real Estate,Residential,Sales,Sales Volume,Alexandria,Smouha,2025-Q3,2025,Q3,6284.74,Units,Low,False,-4.7,SRC-823
Real Estate,Commercial,Retail,Avg Rent (Sqm),Alexandria,Smouha,2025-Q3,2025,Q3,4352.43,EGP,High,False,1.6,SRC-328
Real Estate,Commercial,Retail,Foot Traffic Score,Alexandria,Smouha,2025-Q3,2025,Q3,2788.78,Units,Low,True,-10.6,SRC-298
Real Estate,Commercial,Office,Avg Rent (Sqm),Alexandria,Smouha,2025-Q3,2025,Q3,2253.98,EGP,Low,False,15.3,
Real Estate,Commercial,Office,Vacancy Rate,Alexandria,Smouha,2025-Q3,2025,Q3,406.5,Units,High,True,13.3,SRC-235
Agriculture,Crops,Wheat,Yield per Feddan,Alexandria,Smouha,2025-Q4,2025,Q4,1828.61,Units,Low,False,11.7,
Agriculture,Crops,Wheat,Market Price (Ton),Alexandria,Smouha,2025-Q4,2025,Q4,5192.06,EGP,High,False,14.7,SRC-745
Agriculture,Crops,Wheat,Export Volume,Alexandria,Smouha,2025-Q4,2025,Q4,23512.32,Units,High,True,18.8,SRC-783
Agriculture,Crops,Cotton,Long Staple Price,Alexandria,Smouha,2025-Q4,2025,Q4,3244.19,EGP,Medium,False,14.0,SRC-468
Agriculture,Crops,Cotton,Short Staple Price,Alexandria,Smouha,2025-Q4,2025,Q4,3377.1,EGP,High,False,-11.1,SRC-331
Agriculture,Crops,Cotton,Export Volume,Alexandria,Smouha,2025-Q4,2025,Q4,25702.77,Units,High,True,-2.7,SRC-473
Agriculture,Crops,Rice,Yield per Feddan,Alexandria,Smouha,2025-Q4,2025,Q4,614.76,Units,High,True,10.4,
Agriculture,Crops,Rice,Market Price (Ton),Alexandria,Smouha,2025-Q4,2025,Q4,8447.57,EGP,Medium,False,20.3,SRC-677
Agriculture,Livestock,Cattle,Head Count,Alexandria,Smouha,2025-Q4,2025,Q4,5557.51,Units,Medium,False,19.6,SRC-408
Agriculture,Livestock,Cattle,Meat Price,Alexandria,Smouha,2025-Q4,2025,Q4,2262.68,EGP,Medium,True,11.5,SRC-941
Agriculture,Livestock,Poultry,Egg Production,Alexandria,Smouha,2025-Q4,2025,Q4,280.95,Units,Low,True,-13.6,SRC-647
Agriculture,Livestock,Poultry,Meat Price,Alexandria,Smouha,2025-Q4,2025,Q4,6746.32,EGP,Low,False,-11.1,SRC-365
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Alexandria,Smouha,2025-Q4,2025,Q4,6257.84,EGP,Low,True,4.2,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Smouha,2025-Q4,2025,Q4,6550.06,EGP,High,False,3.0,SRC-688
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Smouha,2025-Q4,2025,Q4,3836.82,Units,High,False,-5.1,
Manufacturing,Textiles,Apparel,Local Sales Volume,Alexandria,Smouha,2025-Q4,2025,Q4,21030.12,Units,Low,False,10.7,SRC-933
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Alexandria,Smouha,2025-Q4,2025,Q4,3681.6,EGP,Low,False,-9.2,SRC-271
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Alexandria,Smouha,2025-Q4,2025,Q4,10438.05,EGP,Low,True,22.8,SRC-239
Manufacturing,Chemicals,Fertilizers,Production Volume,Alexandria,Smouha,2025-Q4,2025,Q4,35281.77,Units,Medium,True,7.3,SRC-490
Manufacturing,Chemicals,Plastics,Polyethylene Price,Alexandria,Smouha,2025-Q4,2025,Q4,6369.44,EGP,Low,False,-4.3,
Manufacturing,Chemicals,Plastics,Polypropylene Price,Alexandria,Smouha,2025-Q4,2025,Q4,1315.36,EGP,Low,True,3.4,SRC-783
Real Estate,Residential,Rental,Avg Rent (Sqm),Alexandria,Smouha,2025-Q4,2025,Q4,4544.98,EGP,High,False,24.5,SRC-488
Real Estate,Residential,Rental,Occupancy Rate,Alexandria,Smouha,2025-Q4,2025,Q4,5434.65,Units,High,True,17.1,SRC-815
Real Estate,Residential,Sales,Avg Price (Sqm),Alexandria,Smouha,2025-Q4,2025,Q4,9627.83,EGP,High,False,21.1,SRC-538
Real Estate,Residential,Sales,Sales Volume,Alexandria,Smouha,2025-Q4,2025,Q4,24990.01,Units,Medium,True,7.4,SRC-317
Real Estate,Commercial,Retail,Avg Rent (Sqm),Alexandria,Smouha,2025-Q4,2025,Q4,1581.44,EGP,Low,True,-10.7,SRC-776
Real Estate,Commercial,Retail,Foot Traffic Score,Alexandria,Smouha,2025-Q4,2025,Q4,1569.97,Units,High,False,22.9,
Real Estate,Commercial,Office,Avg Rent (Sqm),Alexandria,Smouha,2025-Q4,2025,Q4,4403.8,EGP,Medium,True,-6.3,
Real Estate,Commercial,Office,Vacancy Rate,Alexandria,Smouha,2025-Q4,2025,Q4,923.04,Units,High,True,18.9,
Agriculture,Crops,Wheat,Yield per Feddan,Alexandria,Glim,2023-Q1,2023,Q1,181.77,Units,Low,False,-2.5,SRC-929
Agriculture,Crops,Wheat,Market Price (Ton),Alexandria,Glim,2023-Q1,2023,Q1,1824.79,EGP,Medium,False,23.9,SRC-711
Agriculture,Crops,Wheat,Export Volume,Alexandria,Glim,2023-Q1,2023,Q1,41124.63,Units,High,False,-9.3,SRC-422
Agriculture,Crops,Cotton,Long Staple Price,Alexandria,Glim,2023-Q1,2023,Q1,755.9,EGP,High,True,23.6,SRC-373
Agriculture,Crops,Cotton,Short Staple Price,Alexandria,Glim,2023-Q1,2023,Q1,6483.39,EGP,Low,True,-13.0,
Agriculture,Crops,Cotton,Export Volume,Alexandria,Glim,2023-Q1,2023,Q1,7952.8,Units,High,False,4.2,
Agriculture,Crops,Rice,Yield per Feddan,Alexandria,Glim,2023-Q1,2023,Q1,4078.42,Units,High,False,-4.6,SRC-450
Agriculture,Crops,Rice,Market Price (Ton),Alexandria,Glim,2023-Q1,2023,Q1,2916.87,EGP,Low,True,16.9,SRC-842
Agriculture,Livestock,Cattle,Head Count,Alexandria,Glim,2023-Q1,2023,Q1,636.94,Units,Low,True,-8.5,SRC-685
Agriculture,Livestock,Cattle,Milk Production,Alexandria,Glim,2023-Q1,2023,Q1,896.64,Units,Low,True,-12.6,SRC-933
Agriculture,Livestock,Cattle,Meat Price,Alexandria,Glim,2023-Q1,2023,Q1,4404.79,EGP,High,True,5.8,SRC-662
Agriculture,Livestock,Poultry,Egg Production,Alexandria,Glim,2023-Q1,2023,Q1,3464.88,Units,Medium,False,5.0,SRC-602
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Alexandria,Glim,2023-Q1,2023,Q1,4214.49,EGP,High,True,21.5,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Glim,2023-Q1,2023,Q1,7186.03,EGP,Medium,False,-4.7,
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Glim,2023-Q1,2023,Q1,39023.13,Units,Medium,False,-11.3,
Manufacturing,Textiles,Apparel,Local Sales Volume,Alexandria,Glim,2023-Q1,2023,Q1,29702.8,Units,High,False,-13.9,SRC-625
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Alexandria,Glim,2023-Q1,2023,Q1,4248.78,EGP,Medium,False,-1.6,SRC-693
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Alexandria,Glim,2023-Q1,2023,Q1,2998.28,EGP,Low,True,12.5,
Manufacturing,Chemicals,Fertilizers,Production Volume,Alexandria,Glim,2023-Q1,2023,Q1,34986.61,Units,Medium,True,-4.1,
Manufacturing,Chemicals,Plastics,Polyethylene Price,Alexandria,Glim,2023-Q1,2023,Q1,5844.57,EGP,Low,True,-2.6,SRC-247
Manufacturing,Chemicals,Plastics,Polypropylene Price,Alexandria,Glim,2023-Q1,2023,Q1,6926.82,EGP,Low,True,24.0,
Real Estate,Residential,Rental,Avg Rent (Sqm),Alexandria,Glim,2023-Q1,2023,Q1,4117.26,EGP,Medium,True,19.6,SRC-776
Real Estate,Residential,Rental,Occupancy Rate,Alexandria,Glim,2023-Q1,2023,Q1,3891.67,Units,Medium,False,5.9,
Real Estate,Residential,Sales,Avg Price (Sqm),Alexandria,Glim,2023-Q1,2023,Q1,3320.02,EGP,Low,True,9.2,SRC-570
Real Estate,Residential,Sales,Sales Volume,Alexandria,Glim,2023-Q1,2023,Q1,45614.53,Units,Medium,True,-7.9,SRC-284
Real Estate,Commercial,Retail,Avg Rent (Sqm),Alexandria,Glim,2023-Q1,2023,Q1,3464.8,EGP,High,False,-12.2,SRC-675
Real Estate,Commercial,Retail,Foot Traffic Score,Alexandria,Glim,2023-Q1,2023,Q1,1810.12,Units,Medium,True,11.8,SRC-792
Real Estate,Commercial,Office,Avg Rent (Sqm),Alexandria,Glim,2023-Q1,2023,Q1,1063.5,EGP,Low,False,22.9,
Real Estate,Commercial,Office,Vacancy Rate,Alexandria,Glim,2023-Q1,2023,Q1,4753.39,Units,High,True,8.3,
Agriculture,Crops,Wheat,Yield per Feddan,Alexandria,Glim,2023-Q2,2023,Q2,3388.38,Units,High,True,0.5,SRC-804
Agriculture,Crops,Wheat,Market Price (Ton),Alexandria,Glim,2023-Q2,2023,Q2,6490.68,EGP,Medium,True,-3.0,
Agriculture,Crops,Cotton,Long Staple Price,Alexandria,Glim,2023-Q2,2023,Q2,6617.03,EGP,High,True,5.5,SRC-813
Agriculture,Crops,Cotton,Short Staple Price,Alexandria,Glim,2023-Q2,2023,Q2,6253.38,EGP,Low,False,15.6,
Agriculture,Crops,Cotton,Export Volume,Alexandria,Glim,2023-Q2,2023,Q2,50899.43,Units,Medium,False,8.0,SRC-237
Agriculture,Crops,Rice,Yield per Feddan,Alexandria,Glim,2023-Q2,2023,Q2,2718.28,Units,Medium,True,4.5,SRC-198
Agriculture,Crops,Rice,Market Price (Ton),Alexandria,Glim,2023-Q2,2023,Q2,4917.42,EGP,Medium,False,25.0,SRC-408
Agriculture,Livestock,Cattle,Head Count,Alexandria,Glim,2023-Q2,2023,Q2,4582.93,Units,Low,False,1.4,SRC-417
Agriculture,Livestock,Cattle,Milk Production,Alexandria,Glim,2023-Q2,2023,Q2,1467.08,Units,Low,False,-8.0,SRC-706
Agriculture,Livestock,Cattle,Meat Price,Alexandria,Glim,2023-Q2,2023,Q2,7748.36,EGP,Medium,True,-5.5,
Agriculture,Livestock,Poultry,Egg Production,Alexandria,Glim,2023-Q2,2023,Q2,1260.07,Units,Medium,False,7.9,
Agriculture,Livestock,Poultry,Meat Price,Alexandria,Glim,2023-Q2,2023,Q2,7557.48,EGP,High,True,18.8,SRC-685
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Alexandria,Glim,2023-Q2,2023,Q2,9911.09,EGP,High,True,18.1,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Alexandria,Glim,2023-Q2,2023,Q2,7288.53,EGP,Medium,True,-9.9,SRC-330
Manufacturing,Textiles,Apparel,Export Volume,Alexandria,Glim,2023-Q2,2023,Q2,2017.92,Units,High,False,3.8,SRC-865
